1
30
1
30
1
15
30
2
2
2
2 
4
1 
1
1
1
2
1 16 
-10
2
18.076	17.652
-4.0093	-2.5941
-3.2306	-2.3155
-0.693147180559945	-2.009
0	0
1.38629436111989	1.38629436111989
0	0
1.38629436111989	1.38629436111989
0	0
2.30258509299405	2.30258509299405
0	0
1.38629436111989	1.38629436111989
0	0
2.30258509299405	2.30258509299405
0	0
1.38629436111989	1.38629436111989
-15.105
-15.105
-17.15
-17.15
-12.816
-12.816
0.2693
0.77891
206498.460341601	264403.098130069	307208.884779397	318253.569606439	440032.491606973	308043.936484877	352773.920935396	403151.125130471	388816.365705162	414574.0603594	379149.321294561	391768.788801228	343011.984078144	351628.427850303	395184.014534419	399609.372157223	422515.508787853	420241.296849749	389488.817192401	491266.235041797	326163.310429876	361735.978857013	406566.587912551	389977.920258451	414422.796027096	379180.719795385	391792.295989541	343039.768111487	351656.975963814	395212.020204464
1.40406558161494	1.56184033825675	1.48819908114784	1.11691383402625	1.61717897330604	1.48890254704355	1.45207698300882	1.5375462908032	1.23276428021214	1.4285580634452	1.25130998836361	1.41721571452305	1.71519742401789	1.47503345602242	1.86200439881867	1.19386280237464	1.56184033825675	1.48819908114784	1.11691383402625	1.61717897330604	1.48890254704355	1.45207698300882	1.5375462908032	1.23276428021214	1.4285580634452	1.25130998836361	1.41721571452305	1.71519742401789	1.47503345602242	1.86200439881867
1.03489349889513	1.03116641731336	1.04063179343132	0.869045553862382	1.21986725761143	0.979164244987748	0.874124162995655	1.08389517856096	1.1667337601372	0.967608935141998	0.999352512374589	0.868830658818514	1.02463233074043	0.989326217392007	1.02475249073526	1.00538576198387	1.03116641731336	1.04063179343132	0.869045553862382	1.21986725761143	0.979164244987748	0.874124162995655	1.08389517856096	1.1667337601372	0.967608935141998	0.999352512374589	0.868830658818514	1.02463233074043	0.989326217392007	1.02475249073526
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
116.261437068122	119.015218750572	78.0826287917755	135.357715341952	108.321985153216	114.126230632748	129.186026199852	97.4636125159872	112.90105698296	98.6530196092684	104.913714874335	121.951557339127	115.502501923421	128.26304370688	97.312966088105	116.261437068122	119.015218750572	78.0826287917755	135.357715341952	108.321985153216	114.126230632748	129.186026199852	97.4636125159872	112.90105698296	98.6530196092684	104.913714874335	121.951557339127	115.502501923421	128.26304370688	-103.658882043175
68.5719296499055	80.4372523467516	65.3214825408621	97.4725593637433	80.8372527355303	74.5952195535587	87.2387192906926	83.9759606911823	70.6544565154215	71.1897868050916	76.6819054646602	79.6327301772736	70.6459082261649	65.9676799474987	71.2660348237453	68.5719296499055	80.4372523467516	65.3214825408621	97.4725593637433	80.8372527355303	74.5952195535587	87.2387192906926	83.9759606911823	70.6544565154215	71.1897868050916	76.6819054646602	79.6327301772736	70.6459082261649	65.9676799474987	-101.624357458731
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.31 	0.91 	1.10 	1.98 	3.12 	4.02 	4.38 4.70 5.24 	5.62 	8.58 	10.40 	10.55 	11.80 	13.07 
0.16 	0.83 	1.22 	2.23 	3.06 	4.53 	5.37 6.23 6.04 	8.68 	8.94 	9.74 	11.17 	12.31 	13.46 
0.08 	0.89 	1.14 	2.05 	2.35 	3.83 	4.91 5.96 5.70 	5.97 	7.44 	9.08 	9.58 	10.54 	11.51 
0.21 	0.92 	1.29 	2.17 	2.62 	3.17 	4.81 5.64 6.46 	6.24 	9.46 	8.30 	10.12 	11.17 	12.23 
0.10 	0.69 	1.31 	1.93 	2.81 	3.67 	4.90 5.79 6.96 	8.15 	9.77 	12.44 	13.49 	15.33 	17.23 
0.07 	0.76 	1.31 	1.99 	2.77 	3.58 	4.80 6.11 7.03 	8.01 	9.53 	10.76 	12.22 	13.70 	15.20 
0.24 	1.05 	1.69 	2.21 	2.85 	3.50 	4.94 6.20 6.80 	7.53 	9.73 	10.69 	11.92 	13.29 	14.69 
0.28 	0.70 	1.35 	2.18 	2.77 	3.65 	5.38 6.16 7.27 	8.86 	7.57 	9.73 	10.96 	12.08 	13.20 
0.14 	1.05 	1.47 	2.32 	3.23 	4.52 	6.39 7.11 7.81 	9.20 	9.31 	10.10 	11.88 	13.03 	14.17 
0.13 	0.62 	1.18 	2.46 	2.81 	3.64 	4.51 5.07 6.73 	9.17 	9.94 	10.24 	12.29 	13.80 	15.35 
0.39 	0.77 	1.20 	1.62 	2.25 	2.95 	4.69 5.66 6.82 	7.03 	7.76 	9.87 	10.82 	12.10 	13.41 
0.62 	0.90 	1.11 	1.44 	1.91 	2.51 	3.36 5.03 6.56 	7.85 	8.69 	9.76 	11.67 	13.33 	15.04 
0.37 	0.55 	1.10 	1.45 	1.96 	2.79 	3.89 5.09 7.11 	7.37 	9.70 	10.70 	12.68 	14.56 	16.51 
0.16 	0.38 	1.12 	1.75 	2.21 	3.25 	4.12 5.02 6.36 	7.79 	8.65 	8.29 	10.42 	11.64 	12.87 
0.12 	0.31 	1.06 	1.51 	2.18 	3.17 	4.19 5.48 6.03 	7.56 	9.09 	9.75 	11.53 	13.05 	14.62 
0.10 	0.60 	1.00 	1.40 	2.20 	3.20 	4.10 5.20 6.10 	7.20 	8.50 	9.40 	10.94 	12.33 	13.76 
0.23 	0.33 	0.84 	1.40 	2.43 	3.11 	4.14 5.17 6.07 	7.12 	8.18 	9.03 	10.55 	11.85 	13.18 
0.13 	0.50 	1.14 	1.64 	2.22 	3.23 	4.18 5.64 6.38 	7.21 	8.51 	10.00 	11.30 	12.74 	14.21 
0.18 	0.38 	0.81 	1.35 	1.96 	2.80 	3.84 5.35 6.70 	7.41 	8.58 	9.40 	11.29 	12.81 	14.37 
0.10 	0.46 	0.94 	1.30 	2.10 	3.07 	4.31 5.32 6.89 	7.84 	9.39 	10.12 	12.16 	13.82 	15.54 
0.21 	0.45 	1.04 	1.43 	2.14 	3.47 	5.05 5.51 6.69 	8.26 	9.19 	9.82 	11.77 	13.24 	14.74 
0.26 	0.62 	1.03 	1.41 	1.92 	3.29 	4.49 5.74 6.87 	7.73 	8.81 	9.47 	11.35 	12.76 	14.20 
0.16 	0.70 	1.11 	1.41 	1.99 	3.34 	4.27 5.21 6.27 	7.65 	8.97 	9.15 	11.09 	12.49 	13.91 
0.20 	0.52 	1.04 	1.55 	2.00 	3.08 	4.10 5.13 6.41 	7.54 	8.20 	9.98 	11.34 	12.85 	14.40 
0.08 	0.48 	1.01 	1.67 	2.30 	3.25 	4.44 5.88 6.57 	8.31 	9.05 	10.41 	12.12 	13.69 	15.31 
0.19 	0.49 	0.96 	1.39 	2.27 	3.38 	4.14 5.30 6.69 	7.55 	9.26 	10.44 	12.12 	13.78 	15.49 
0.49 	0.55 	0.89 	1.27 	2.15 	3.07 	4.28 5.30 6.99 	8.43 	9.17 	11.91 	13.50 	15.55 	17.69 
0.15 	0.29 	0.92 	1.59 	2.50 	3.75 	4.56 5.69 6.97 	7.69 	8.95 	10.54 	11.96 	13.48 	15.03 
0.17 	0.43 	0.78 	1.25 	2.17 	3.40 	4.75 6.05 7.06 	8.92 	10.03 	11.23 	13.42 	15.31 	17.26 
0.21 	0.48 	1.06 	1.59 	2.49 	3.28 	4.46 5.31 6.38 	8.57 	9.78 	10.81 	13.06 	14.85 	16.07 
0.24 	0.62 	1.01 	1.82 	2.83 	3.57 	3.95	4.40	5.11	5.59	8.00 	9.67 	10.35 	11.43 	13.07 
0.10 	0.65 	1.13 	1.87 	2.74 	4.13 	5.00	5.70	5.67	7.65	7.96 	9.44 	10.97 	11.85 	13.46 
0.04 	0.58 	1.05 	1.80 	2.32 	3.62 	4.81	5.81	5.83	5.99	7.73 	9.04 	9.62 	10.70 	11.51 
0.16 	0.50 	1.18 	1.85 	2.46 	2.94 	4.54	5.45	6.33	6.10	8.43 	8.08 	9.85 	10.75 	12.23 
0.06 	0.51 	1.20 	1.75 	2.63 	3.37 	4.39	5.53	6.60	7.69	8.73 	11.62 	11.95 	13.82 	17.23 
0.04 	0.46 	1.12 	1.79 	2.53 	3.37 	4.49	5.78	6.70	7.73	9.16 	10.50 	12.27 	13.65 	15.20 
0.18 	0.53 	1.38 	1.94 	2.61 	3.30 	4.56	5.82	6.62	7.40	9.27 	10.39 	11.62 	13.02 	14.69 
0.20 	0.54 	1.27 	2.05 	2.62 	3.43 	4.83	5.83	6.99	8.29	7.56 	9.73 	10.89 	12.04 	13.20 
0.10 	0.75 	1.22 	2.03 	2.93 	4.00 	5.56	6.63	7.36	8.67	9.20 	9.40 	11.30 	12.48 	14.17 
0.08 	0.43 	1.15 	2.16 	2.68 	3.53 	4.51	5.37	6.82	8.81	9.75 	10.00 	11.70 	13.30 	15.35 
0.32 	0.49 	1.02 	1.50 	2.30 	2.91 	4.40	5.35	6.33	6.95	8.09 	9.89 	10.67 	12.15 	13.41 
0.64 	0.73 	1.01 	1.38 	1.83 	2.44 	3.25	4.94	6.32	7.58	8.24 	9.22 	11.19 	12.65 	15.04 
0.37 	0.57 	1.05 	1.36 	1.81 	2.54 	3.49	4.59	6.52	7.16	9.20 	10.16 	11.88 	13.77 	16.51 
0.14 	0.38 	0.94 	1.56 	1.99 	2.86 	3.74	4.71	6.02	7.61	8.31 	8.62 	10.49 	11.89 	12.87 
0.08 	0.26 	0.82 	1.40 	2.06 	2.90 	3.93	5.10	5.76	7.24	8.75 	9.46 	10.62 	12.34 	14.62 
0.07 	0.40 	0.75 	1.31 	2.00 	2.91 	3.84	4.93	5.94	6.89	8.25 	9.32 	10.63 	12.13 	13.76 
0.19 	0.24 	0.77 	1.29 	2.12 	2.85 	3.88	4.88	5.84	6.85	7.92 	8.89 	10.25 	11.62 	13.18 
0.10 	0.41 	0.84 	1.39 	1.98 	3.01 	3.88	5.22	6.05	6.91	8.14 	9.51 	10.68 	12.15 	14.21 
0.14 	0.29 	0.72 	1.29 	1.87 	2.64 	3.68	5.03	6.42	7.14	8.21 	9.17 	10.96 	12.42 	14.37 
0.07 	0.36 	0.75 	1.15 	1.88 	2.74 	3.87	4.90	6.47	7.54	8.85 	9.71 	11.40 	13.14 	15.54 
0.16 	0.31 	0.85 	1.29 	1.89 	3.06 	4.46	5.18	6.32	7.89	8.83 	9.71 	11.34 	12.96 	14.74 
0.20 	0.47 	0.84 	1.31 	1.78 	2.95 	4.21	5.56	6.50	7.46	8.67 	9.40 	10.95 	12.51 	14.20 
0.12 	0.55 	0.96 	1.30 	1.83 	2.91 	4.00	5.02	6.13	7.45	8.64 	9.06 	10.66 	12.19 	13.91 
0.16 	0.39 	0.94 	1.43 	1.83 	2.76 	3.90	4.90	6.09	7.20	8.06 	9.72 	10.75 	12.39 	14.40 
0.05 	0.39 	0.86 	1.48 	2.08 	2.88 	4.05	5.37	6.18	7.79	8.65 	9.81 	11.54 	13.06 	15.31 
0.15 	0.31 	0.81 	1.28 	2.10 	3.07 	3.90	5.07	6.48	7.29	9.01 	10.07 	11.67 	13.34 	15.49 
0.56 	0.42 	0.77 	1.18 	1.93 	2.85 	4.03	4.98	6.52	7.96	8.74 	11.18 	12.66 	14.61 	17.69 
0.12 	0.33 	0.81 	1.38 	2.11 	3.26 	4.13	5.30	6.51	7.51	8.82 	10.18 	11.95 	13.48 	15.03 
0.13 	0.33 	0.61 	1.16 	2.01 	3.15 	4.48	5.64	6.69	8.39	9.39 	10.61 	12.64 	14.39 	17.26 
0.18 	0.37 	0.85 	1.33 	2.10 	2.96 	4.17	5.16	6.29	8.16	9.56 	10.61 	12.58 	14.48 	16.07 
0.19 	0.43 	0.92 	1.67 	2.57 	3.17 	3.57 	4.12	4.98	5.57 	7.46 	8.99 	10.16 	11.07 	13.07 
0.07 	0.51 	1.05 	1.57 	2.46 	3.76 	4.65 	5.22	5.33	6.74 	7.09 	9.14 	10.78 	11.40 	13.46 
0.02 	0.38 	0.97 	1.58 	2.29 	3.42 	4.72 	5.66	5.96	6.00 	8.04 	9.01 	9.66 	10.85 	11.51 
0.12 	0.27 	1.07 	1.57 	2.32 	2.73 	4.29 	5.26	6.20	5.96 	7.52 	7.86 	9.58 	10.34 	12.23 
0.04 	0.38 	1.10 	1.58 	2.47 	3.10 	3.94 	5.28	6.27	7.26 	7.81 	10.85 	10.58 	12.45 	17.23 
0.02 	0.28 	0.95 	1.61 	2.31 	3.17 	4.20 	5.47	6.38	7.47 	8.81 	10.25 	12.33 	13.60 	15.20 
0.14 	0.27 	1.13 	1.70 	2.38 	3.11 	4.21 	5.46	6.45	7.28 	8.83 	10.09 	11.32 	12.74 	14.69 
0.14 	0.41 	1.19 	1.92 	2.47 	3.23 	4.34 	5.52	6.71	7.76 	7.55 	9.73 	10.82 	12.00 	13.20 
0.07 	0.54 	1.01 	1.77 	2.65 	3.54 	4.83 	6.18	6.94	8.18 	9.08 	8.74 	10.75 	11.95 	14.17 
0.05 	0.29 	1.11 	1.90 	2.55 	3.43 	4.52 	5.69	6.92	8.46 	9.56 	9.76 	11.14 	12.81 	15.35 
0.26 	0.32 	0.86 	1.38 	2.35 	2.88 	4.13 	5.05	5.88	6.88 	8.44 	9.90 	10.53 	12.20 	13.41 
0.66 	0.59 	0.92 	1.31 	1.76 	2.38 	3.15 	4.86	6.09	7.32 	7.82 	8.70 	10.73 	12.01 	15.04 
0.37 	0.58 	0.99 	1.27 	1.68 	2.31 	3.12 	4.14	5.98	6.95 	8.73 	9.64 	11.12 	13.03 	16.51 
0.11 	0.37 	0.78 	1.39 	1.79 	2.52 	3.39 	4.42	5.69	7.44 	7.98 	8.97 	10.56 	12.15 	12.87 
0.05 	0.22 	0.63 	1.30 	1.95 	2.65 	3.69 	4.75	5.50	6.93 	8.41 	9.18 	9.78 	11.66 	14.62 
0.06 	0.27 	0.56 	1.22 	1.82 	2.64 	3.61 	4.67	5.78	6.59 	8.02 	9.24 	10.33 	11.92 	13.76 
0.16 	0.18 	0.71 	1.18 	1.84 	2.62 	3.64 	4.60	5.62	6.59 	7.67 	8.76 	9.96 	11.39 	13.18 
0.08 	0.34 	0.61 	1.17 	1.76 	2.80 	3.61 	4.83	5.74	6.62 	7.78 	9.04 	10.10 	11.59 	14.21 
0.11 	0.22 	0.64 	1.24 	1.79 	2.49 	3.52 	4.73	6.15	6.88 	7.87 	8.94 	10.63 	12.03 	14.37 
0.05 	0.29 	0.60 	1.03 	1.68 	2.45 	3.47 	4.52	6.07	7.25 	8.34 	9.32 	10.69 	12.50 	15.54 
0.12 	0.21 	0.69 	1.16 	1.67 	2.70 	3.94 	4.87	5.97	7.54 	8.49 	9.60 	10.92 	12.69 	14.74 
0.16 	0.36 	0.68 	1.21 	1.66 	2.65 	3.95 	5.38	6.15	7.19 	8.53 	9.33 	10.56 	12.26 	14.20 
0.09 	0.43 	0.83 	1.21 	1.68 	2.53 	3.75 	4.84	6.00	7.25 	8.33 	8.98 	10.25 	11.90 	13.91 
0.13 	0.29 	0.85 	1.31 	1.68 	2.48 	3.70 	4.68	5.78	6.88 	7.92 	9.46 	10.19 	11.94 	14.40 
0.03 	0.31 	0.72 	1.32 	1.89 	2.55 	3.70 	4.91	5.81	7.30 	8.26 	9.24 	11.00 	12.46 	15.31 
0.11 	0.20 	0.68 	1.18 	1.95 	2.79 	3.67 	4.85	6.27	7.04 	8.77 	9.72 	11.23 	12.92 	15.49 
0.64 	0.32 	0.66 	1.10 	1.73 	2.64 	3.80 	4.68	6.09	7.51 	8.32 	10.50 	11.87 	13.73 	17.69 
0.09 	0.38 	0.71 	1.19 	1.78 	2.84 	3.74 	4.93	6.08	7.33 	8.69 	9.83 	11.94 	13.49 	15.03 
0.10 	0.25 	0.48 	1.07 	1.86 	2.92 	4.22 	5.25	6.34	7.88 	8.78 	10.03 	11.90 	13.53 	17.26 
0.16 	0.28 	0.68 	1.11 	1.77 	2.67 	3.89 	5.02	6.21	7.78 	9.34 	10.41 	12.11 	14.12 	16.07 
0.00
0.00
0.00
0.09
0.32
0.45
0.84
0.89
1.00
1.00
1.00
1.00
1.00
1.00
1.00
0.565	0.34	0.225	0.165	0.125	0.095	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075
0.53 0.56 0.56 0.52 0.57 0.65 0.73 0.81 0.88 0.92 0.95 0.97 1.00 1.00 1.00
-1.9445	-2.671	-2.9171	-2.8566	-2.1591	-1.629	-1.1176	-0.74326	-0.87195	-0.467	-0.47253	-0.45826	-0.44643	-0.44639
-2.5518	-3.183	-4.0903	-3.1023	-2.7219	-1.7336	-1.0173	-0.46359	-0.37128	-0.19114	-0.18619	-0.18574	-0.18254	-0.18264
-0.0100503358535015	-0.28524	-0.14405	-0.066905	-0.058562	-0.096354	-0.11641	-0.20749	-0.2084	-0.17737	-0.17741	-0.17518	-0.17579	-0.17452
-0.0100503358535015	-0.20416	-0.12829	-0.056962	-0.034426	-0.026877	-0.0370010000000001	-0.055044	-0.040667	-0.04797	-0.047578	-0.047229	-0.046954	-0.046199
0.31797	0.27897	0.19689	0.17373	0.14382	0.16755	0.11184	0.081385	0.092085	0.045247	0.045202	0.046176	0.047011	0.046014
0.27468	0.25236	0.21984	0.16725	0.1582	0.13054	0.082505	0.043243	0.038067	0.015073	0.015463	0.015375	0.015506	0.015424
3.0165e-05	0.064453	0.034266	0.016989	0.014768	0.018235	0.02314	0.028485	0.030928	0.022471	0.022498	0.022476	0.022567	0.022554
3.8478e-05	0.042694	0.016	0.01067	0.0066679	0.0065261	0.0068964	0.0094695	0.009386	0.0076188	0.0076268	0.0076317	0.0076363	0.0076398
2 
0.666666667	0.051282051	0               0               0               0               0               0               0               0               0               0               0               0               0
0.333333333	0.948717949	0.481481481	0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0
0	        0	        0.444444444	0.046728972	0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0
0	        0	        0.074074074	0.747663551	0.095744681	0.013937282	0.002785515	0	        0	        0              	0	        0	        0	        0	        0
0	        0	        0	        0.168224299	0.425531915	0.149825784	0.036211699	0	        0	        0	        0	        0	        0	        0	        0
0	        0	        0	        0.037383178	0.414893617	0.651567944	0.270194986	0.046332046	0.00921659	0	        0	        0	        0	        0	        0
0	        0	        0	        0	        0.042553191	0.170731707	0.593314763	0.281853282	0.101382488	0.046511628	0.041322314	0	        0	        0.009433962	0.005208333
0	        0	        0	        0	        0.010638298	0.013937282	0.075208914	0.540540541	0.331797235	0.215116279	0.090909091	0.065934066	0.01369863	0.009433962	0.005208333
0	        0	        0	        0	        0.010638298	0	        0.022284123	0.11969112	0.447004608	0.36627907	0.231404959	0.076923077	0.04109589	0.009433962	0.010416667
0	        0	        0	        0	        0	        0	        0	        0.011583012	0.096774194	0.331395349	0.247933884	0.164835165	0.068493151	0.094339623	0.010416667
0	        0	        0	        0	        0	        0	        0	        0	        0.013824885	0.040697674	0.330578512	0.318681319	0.205479452	0.141509434	0.0625
0	        0	        0	        0              	0	        0	        0	        0	        0	        0	        0.049586777	0.351648352	0.369863014	0.179245283	0.119791667
0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0.008264463	0.021978022	0.246575342	0.339622642	0.192708333
0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0.054794521	0.179245283	0.244791667
0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0.037735849	0.348958333
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
#essf
100     100
100     100
#ess survey
250
250
250
250
1
1
188866109.00	195587977.00	199872145.00	206629173.00	205524427.00	213573726.00	215481428.00	213858633.00	210884582.00	218889775.00	223069647.00	212924224.00	214858745.00	216039793.00	218473344.00	221287720.00	217175795.00	215689296.00	218595828.00	214698544.00	220642798.00	220936459.00	218068150.00	214131665.00	221394397.00	225001671.00	214414761.00	216008873.00	216927326.00	219158274.00
#ntot stock
188866109.00	195587977.00	199872145.00	206629173.00	205524427.00	213573726.00	215481428.00	213858633.00	210884582.00	218889775.00	223069647.00	212924224.00	214858745.00	216039793.00	218473344.00	221287720.00	217175795.00	215689296.00	218595828.00	214698544.00	220642798.00	220936459.00	218068150.00	214131665.00	221394397.00	225001671.00	214414761.00	216008873.00	216927326.00	219158274.00
188866109.00	195587977.00	199872145.00	206629173.00	205524427.00	213573726.00	215481428.00	213858633.00	210884582.00	218889775.00	223069647.00	212924224.00	214858745.00	216039793.00	218473344.00	221287720.00	217175795.00	215689296.00	218595828.00	214698544.00	220642798.00	220936459.00	218068150.00	214131665.00	221394397.00	225001671.00	214414761.00	216008873.00	216927326.00	219158274.00
#true biomass
#true ssb
86283.79	430752.38	482105.07	495328.79	421061.38	458025.67	534426.78	710069.42	694445.15	725228.08	1067233.85	1126683.60	1152747.03	1120600.17	1306560.99	1388231.64	1129202.50	1210363.32	1351682.87	1067516.07	1185183.42	1121550.94	1057122.08	1162029.43	1186222.20	1305911.44	1296785.18	1247246.88	1183666.12	1199501.15
86283.79	430752.38	482105.07	495328.79	421061.38	458025.67	534426.78	710069.42	694445.15	725228.08	1067233.85	1126683.60	1152747.03	1120600.17	1306560.99	1388231.64	1129202.50	1210363.32	1351682.87	1067516.07	1185183.42	1121550.94	1057122.08	1162029.43	1186222.20	1305911.44	1296785.18	1247246.88	1183666.12	1199501.15
#0.01448782	0.01466702	0.01509176	0.01509388	0.01536390	0.01488483	0.01510445	0.01499620	0.01536256	0.01536103	0.01524687	0.01572598	0.01519977	0.01549737	0.01544706	0.01541735	0.01565582	0.01588909	0.01573431	0.01581520	0.01517075	0.01527440	0.01509091	0.01541379	0.01538542	0.01525464	0.01573352	0.01520353	0.01549799	0.01545006
#true f spr
0.25            0.15
#true annual f spr
0.20
#true f at age for each year
0.000573639	0.001558301	0.003198248	0.005922803	0.009020332	0.01123326	0.01232802	0.01368249	0.01484037	0.01303195	0.01545792	0.01482953	0.01473662	0.01471444	0.0146873
0.000573639	0.00155843	0.003199077	0.005927941	0.009032986	0.01125152	0.01234955	0.01370439	0.01485883	0.01306761	0.01547616	0.01485561	0.01476173	0.01473755	0.01470954
0.000573639	0.00155843	0.003199312	0.00592966	0.009041266	0.01126586	0.01236717	0.01372224	0.01487258	0.01309293	0.01549633	0.01487599	0.01478812	0.01476134	0.01473212
0.000573639	0.00155843	0.003199312	0.005930146	0.009044035	0.01127524	0.01238101	0.01373685	0.01488379	0.0131118	0.01551066	0.01489853	0.01480874	0.01478633	0.01475519
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127838	0.01239007	0.01374833	0.01489297	0.01312718	0.01552133	0.01491454	0.01483155	0.01480586	0.01477906
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.0123931	0.01375584	0.01490018	0.01313978	0.01553004	0.01492648	0.01484775	0.01482747	0.01480094
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375835	0.0149049	0.01314968	0.01553716	0.0149362	0.01485983	0.01484282	0.01482261
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490648	0.01315615	0.01554276	0.01494417	0.01486967	0.01485427	0.0148413
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315832	0.01554643	0.01495043	0.01487774	0.0148636	0.01485647
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.01554766	0.01495453	0.01488407	0.01487124	0.01486854
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.0149559	0.01488822	0.01487724	0.01487774
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01488961	0.01488117	0.01488422
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488249	0.01488814
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.0148898
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01489005
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488945
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488845
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488728
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488608
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.0148849
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488378
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488275
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488181
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.01488096
0.000573639	0.00155843	0.003199312	0.005930146	0.009044818	0.01127927	0.01239396	0.01375907	0.01490692	0.01315893	0.015548	0.01495629	0.01489	        0.01488286	0.0148802
